"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-03-12","Lebanon","黎巴嫩",66,3
"2020-03-12","Liechtenstein","Liechtenstein",4,0
"2020-03-12","Lithuania","立陶宛",3,0
"2020-03-12","Luxembourg","卢森堡",17,0
"2020-03-12","Malaysia","马来西亚",129,0
"2020-03-12","Maldives","马尔代夫",8,0
"2020-03-12","Malta","马耳他",9,0
"2020-03-12","Martinique","Martinique",4,0
"2020-03-12","Mexico","墨西哥",12,0
"2020-03-12","Monaco","摩纳哥",1,0
"2020-03-12","Mongolia","蒙古",1,0
"2020-03-12","Morocco","摩洛哥",6,1
"2020-03-12","Nepal","尼泊尔",1,0
"2020-03-12","Netherlands","荷兰",614,5
"2020-03-12","New Zealand","新西兰",5,0
"2020-03-12","Nigeria","尼日利亚",2,0
"2020-03-12","North Macedonia","北马其顿",7,0
"2020-03-12","Norway","挪威",277,0
"2020-03-12","occupied Palestinian territory","occupied Palestinian territory",31,0
"2020-03-12","Oman","阿曼",18,0
"2020-03-12","Pakistan","巴基斯坦",20,0
"2020-03-12","Panama","巴拿马",14,1
"2020-03-12","Paraguay","巴拉圭",5,0
"2020-03-12","Peru","秘鲁",22,0
"2020-03-12","Philippines","菲律宾",52,2
"2020-03-12","Poland","波兰",49,1
"2020-03-12","Portugal","葡萄牙",41,0
"2020-03-12","Qatar","卡塔尔",262,0
"2020-03-12","Republic of Korea","大韩民国",7979,66
"2020-03-12","Republic of Moldova","摩尔多瓦共和国",4,0
"2020-03-12","Réunion","Réunion",3,0
"2020-03-12","Romania","罗马尼亚",48,0
"2020-03-12","Russian Federation","俄罗斯联邦",34,0
"2020-03-12","Saint Barthelemy","Saint Barthélemy",1,0
"2020-03-12","Saint Martin","Saint Martin",2,0
"2020-03-12","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",1,0
"2020-03-12","San Marino","圣马力诺",63,2
"2020-03-12","Saudi Arabia","沙特阿拉伯",21,0
"2020-03-12","Senegal","塞内加尔",10,0
"2020-03-12","Serbia","塞尔维亚",19,0
"2020-03-12","Singapore","新加坡",187,0
"2020-03-12","Slovakia","斯洛伐克",21,0
"2020-03-12","Slovenia","斯洛文尼亚",57,0
"2020-03-12","South Africa","南非",17,0
"2020-03-12","Spain","西班牙",2965,84
"2020-03-12","Sri Lanka","斯里兰卡",3,0
"2020-03-12","Sweden","瑞典",620,0
"2020-03-12","Switzerland","瑞士",858,6
"2020-03-12","Thailand","泰国",70,1
"2020-03-12","Togo","多哥",1,0
"2020-03-12","Tunisia","突尼斯",7,0
"2020-03-12","Turkey","土耳其",1,0
"2020-03-12","Ukraine","乌克兰",3,0
"2020-03-12","United Arab Emirates","阿拉伯联合酋长国",85,0
"2020-03-12","United Kingdom","大不列颠及北爱尔兰联合王国",594,8
"2020-03-12","United States of America","美利坚合众国",1264,36
"2020-03-12","Viet Nam","越南",39,0
